matchId,polymarketTitle,kalshiTitle,tfidfPreFilterScore,llmConfidenceScore,resolutionDate,survivesB0B1,survivesB2,survivesAll
87f8b583-0c6e-42a0-9e3c-077f09878f51,Will Cape Verde win the 2026 FIFA World Cup?: This market will resolve according to the national tea,2026 FIFA World Cup game played in Massachusetts,0.169,0,2026-07-20T00:00:00.000Z,true,false,false
b27aeae1-b2fa-4c7b-9a82-4114262711e2,Will Team AE win the 2026 FIFA World Cup?: This market will resolve according to the national team t,2026 FIFA World Cup game played in Mexico,0.164,0,2026-07-20T00:00:00.000Z,true,false,false
e7a0af26-d8a3-403d-9c9c-be231691f7a2,Will Team AE win the 2026 FIFA World Cup?: This market will resolve according to the national team t,2026 FIFA World Cup game played in Massachusetts,0.164,5,2026-07-20T00:00:00.000Z,true,false,false
dabe9f79-0f7a-4035-9499-0fd9147e08fd,Will Qatar win the 2026 FIFA World Cup?: This market will resolve according to the national team tha,2026 FIFA World Cup game played in Mexico,0.17,0,2026-07-20T00:00:00.000Z,true,false,false
4ae3147a-4548-4555-9c1b-99e98735ae3f,Will Qatar win the 2026 FIFA World Cup?: This market will resolve according to the national team tha,2026 FIFA World Cup game played in Massachusetts,0.17,0,2026-07-20T00:00:00.000Z,true,false,false
3920f0ae-3107-4830-8dfc-d9539ef4292b,Will Belgium win the 2026 FIFA World Cup?: This market will resolve according to the national team t,2026 FIFA World Cup game played in Mexico,0.17,0,2026-07-20T00:00:00.000Z,true,false,false
cbd7ac33-9acb-4fcf-9f00-feb899c8085a,Will Belgium win the 2026 FIFA World Cup?: This market will resolve according to the national team t,2026 FIFA World Cup game played in Massachusetts,0.17,5,2026-07-20T00:00:00.000Z,true,false,false
8e983d3f-1e4d-42ab-95e2-3774fe0a4551,Will Australia win the 2026 FIFA World Cup?: This market will resolve according to the national team,2026 FIFA World Cup game played in Mexico,0.17,5,2026-07-20T00:00:00.000Z,true,false,false
e3e343e6-66db-4aa0-8496-1b8f07b287aa,Will Australia win the 2026 FIFA World Cup?: This market will resolve according to the national team,2026 FIFA World Cup game played in Massachusetts,0.17,5,2026-07-20T00:00:00.000Z,true,false,false
72a9a95f-e008-4bcb-b56b-ab6a341db555,Will Saudi Arabia win the 2026 FIFA World Cup?: This market will resolve according to the national t,2026 FIFA World Cup game played in Mexico,0.169,0,2026-07-20T00:00:00.000Z,true,false,false
83bdbfad-4cb5-4dd3-aa1b-4ec4639b582a,Will Saudi Arabia win the 2026 FIFA World Cup?: This market will resolve according to the national t,2026 FIFA World Cup game played in Massachusetts,0.169,0,2026-07-20T00:00:00.000Z,true,false,false
853aaecc-f977-4291-bad4-288e939ca135,Will Team AL win the 2026 FIFA World Cup?: This market will resolve according to the national team t,2026 FIFA World Cup game played in Mexico,0.164,5,2026-07-20T00:00:00.000Z,true,false,false
d3b7eafd-5e83-4ec4-bfd0-bc894dc68979,Will Team AL win the 2026 FIFA World Cup?: This market will resolve according to the national team t,2026 FIFA World Cup game played in Massachusetts,0.164,0,2026-07-20T00:00:00.000Z,true,false,false
d49214ca-c26c-45db-8ccf-b18e8d71f752,Will Austria win the 2026 FIFA World Cup?: This market will resolve according to the national team t,2026 FIFA World Cup game played in Mexico,0.17,5,2026-07-20T00:00:00.000Z,true,false,false
a91d48c7-e214-4e72-a1bd-1030227b1ea8,Will Austria win the 2026 FIFA World Cup?: This market will resolve according to the national team t,2026 FIFA World Cup game played in Massachusetts,0.17,0,2026-07-20T00:00:00.000Z,true,false,false
55e94192-9704-4530-84ca-c8fdd0f1b060,Will Croatia win the 2026 FIFA World Cup?: This market will resolve according to the national team t,2026 FIFA World Cup game played in Mexico,0.17,0,2026-07-20T00:00:00.000Z,true,false,false
bde1c831-ab36-4ec5-9bdd-98108a508bc0,Will Croatia win the 2026 FIFA World Cup?: This market will resolve according to the national team t,2026 FIFA World Cup game played in Massachusetts,0.17,0,2026-07-20T00:00:00.000Z,true,false,false
3b205862-3ac9-42f4-a2f0-64c771d39db7,Will Team AN win the 2026 FIFA World Cup?: This market will resolve according to the national team t,2026 FIFA World Cup game played in Mexico,0.165,0,2026-07-20T00:00:00.000Z,true,false,false
12d619ab-88cb-4f57-9f86-e2094b8b8d41,Will Team AN win the 2026 FIFA World Cup?: This market will resolve according to the national team t,2026 FIFA World Cup game played in Massachusetts,0.165,0,2026-07-20T00:00:00.000Z,true,false,false
0b79c9b2-639c-4910-b8d0-e05daee79c15,Will Egypt win the 2026 FIFA World Cup?: This market will resolve according to the national team tha,2026 FIFA World Cup game played in Mexico,0.17,0,2026-07-20T00:00:00.000Z,true,false,false
12311cf4-81d3-4ce3-bb26-e093fecb844e,Will Egypt win the 2026 FIFA World Cup?: This market will resolve according to the national team tha,2026 FIFA World Cup game played in Massachusetts,0.17,5,2026-07-20T00:00:00.000Z,true,false,false
6394531c-d670-4ab7-9f04-47efe6d637dd,Will Team AA win the 2026 FIFA World Cup?: This market will resolve according to the national team t,2026 FIFA World Cup game played in Mexico,0.164,5,2026-07-20T00:00:00.000Z,true,false,false
2de02602-7ac9-4edd-8e41-7001f931249e,Will Team AA win the 2026 FIFA World Cup?: This market will resolve according to the national team t,2026 FIFA World Cup game played in Massachusetts,0.164,0,2026-07-20T00:00:00.000Z,true,false,false
f9680c40-539b-4590-b3c0-08a171e48061,Will Team AJ win the 2026 FIFA World Cup?: This market will resolve according to the national team t,2026 FIFA World Cup game played in Mexico,0.164,0,2026-07-20T00:00:00.000Z,true,false,false
aa8ec3cb-4e50-444c-84f4-13c347e11d8d,Will Team AJ win the 2026 FIFA World Cup?: This market will resolve according to the national team t,2026 FIFA World Cup game played in Massachusetts,0.164,0,2026-07-20T00:00:00.000Z,true,false,false
7221df3a-9d7a-4f31-bc4a-348028fa16a4,Will Team AK win the 2026 FIFA World Cup?: This market will resolve according to the national team t,2026 FIFA World Cup game played in Mexico,0.164,5,2026-07-20T00:00:00.000Z,true,false,false
1a673f04-e47d-4878-8f76-1064cf3311e0,Will Team AK win the 2026 FIFA World Cup?: This market will resolve according to the national team t,2026 FIFA World Cup game played in Massachusetts,0.164,0,2026-07-20T00:00:00.000Z,true,false,false
c1fc815b-f8bd-41ba-9423-f7ed2883f8b2,Will Team AO win the 2026 FIFA World Cup?: This market will resolve according to the national team t,2026 FIFA World Cup game played in Mexico,0.164,0,2026-07-20T00:00:00.000Z,true,false,false
c6d5620d-d209-4517-9cc3-59409a8ffb3d,Will Team AO win the 2026 FIFA World Cup?: This market will resolve according to the national team t,2026 FIFA World Cup game played in Massachusetts,0.164,0,2026-07-20T00:00:00.000Z,true,false,false
fbd7db33-cab7-424e-93a6-6dec154ed51e,"Xi Jinping out before 2027?: This market will resolve to ""Yes"" if China's General Secretary of the C",When will Xi Jinping visit Taiwan?,0.221,0,2026-12-31T00:00:00.000Z,true,false,false
8968f7dc-2919-4a29-a979-edb238334671,Will Stephen A. Smith win the 2028 Democratic presidential nomination?: This market will resolve to ,Who will win the governorship in Louisiana?,0.415,0,2028-11-07T00:00:00.000Z,true,true,true
30cbef04-dabc-474d-bb63-a187bf809f8e,Will Stephen A. Smith win the 2028 Democratic presidential nomination?: This market will resolve to ,Who will win the governorship in Louisiana?,0.331,0,2028-11-07T00:00:00.000Z,true,true,true
16d9801a-bfe0-49b0-a411-99273e362ec4,Will Stephen A. Smith win the 2028 Democratic presidential nomination?: This market will resolve to ,Who will win the governorship in Kentucky?,0.331,0,2028-11-07T00:00:00.000Z,true,true,true
9d1809db-0cb3-43df-8463-a75eb1a35175,Will Stephen A. Smith win the 2028 Democratic presidential nomination?: This market will resolve to ,Who will win the governorship in Kentucky?,0.415,0,2028-11-07T00:00:00.000Z,true,true,true
c11abc4a-1baa-4004-afc2-3f00607f5212,Will Stephen A. Smith win the 2028 Democratic presidential nomination?: This market will resolve to ,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
1eb287ef-0e87-4e04-8de6-76cf4ace0766,Will Stephen A. Smith win the 2028 Democratic presidential nomination?: This market will resolve to ,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
dfbeb382-0683-4808-8486-dd7645208e1c,Will Stephen A. Smith win the 2028 Democratic presidential nomination?: This market will resolve to ,Who will win the next Polish general election?,0.316,0,2028-11-07T00:00:00.000Z,true,true,true
28a12bea-30c0-4979-bda3-967207424c49,Will Stephen A. Smith win the 2028 Democratic presidential nomination?: This market will resolve to ,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
fa87c936-5027-43e7-8b20-ff2b5f72a461,Will Stephen A. Smith win the 2028 Democratic presidential nomination?: This market will resolve to ,Who will win the next Polish general election?,0.316,0,2028-11-07T00:00:00.000Z,true,true,true
7fcf785d-2b87-402c-b996-1a490ff60747,Will Gretchen Whitmer win the 2028 Democratic presidential nomination?: This market will resolve to ,Who will win the governorship in Louisiana?,0.415,0,2028-11-07T00:00:00.000Z,true,true,true
ee89951b-ae47-47c3-b2c6-706491128f97,Will Gretchen Whitmer win the 2028 Democratic presidential nomination?: This market will resolve to ,Who will win the governorship in Louisiana?,0.331,0,2028-11-07T00:00:00.000Z,true,true,true
c0f975a5-462d-4ecc-88a9-d7c181cf805d,Will Gretchen Whitmer win the 2028 Democratic presidential nomination?: This market will resolve to ,Who will win the governorship in Kentucky?,0.331,0,2028-11-07T00:00:00.000Z,true,true,true
ee85a0e7-4aef-4357-9103-c8288b8d13e0,Will Gretchen Whitmer win the 2028 Democratic presidential nomination?: This market will resolve to ,Who will win the governorship in Kentucky?,0.415,0,2028-11-07T00:00:00.000Z,true,true,true
22617f08-0f25-48bd-b2eb-07af6f7358c9,Will Gretchen Whitmer win the 2028 Democratic presidential nomination?: This market will resolve to ,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
5f9f889a-8ada-40aa-942f-48e96ca1f331,Will Gretchen Whitmer win the 2028 Democratic presidential nomination?: This market will resolve to ,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
5f47345d-26a6-4e75-985c-74088e99b841,Will Gretchen Whitmer win the 2028 Democratic presidential nomination?: This market will resolve to ,Who will win the next Polish general election?,0.316,0,2028-11-07T00:00:00.000Z,true,true,true
e6491425-f5bb-4c7c-8ecc-6e61933693a3,Will Gretchen Whitmer win the 2028 Democratic presidential nomination?: This market will resolve to ,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
9f52e0de-9b8e-42e6-b39e-77306bc1285f,Will Gretchen Whitmer win the 2028 Democratic presidential nomination?: This market will resolve to ,Who will win the next Polish general election?,0.316,0,2028-11-07T00:00:00.000Z,true,true,true
d113619a-7c9e-427b-815c-2973de19c5ac,Will Oprah Winfrey win the 2028 Democratic presidential nomination?: This market will resolve to “Ye,Who will win the governorship in Louisiana?,0.415,0,2028-11-07T00:00:00.000Z,true,true,true
31fe7fad-a6a2-4784-a51b-d86def73c7e5,Will Oprah Winfrey win the 2028 Democratic presidential nomination?: This market will resolve to “Ye,Who will win the governorship in Louisiana?,0.331,0,2028-11-07T00:00:00.000Z,true,true,true
b9f9805f-21f9-4325-88fe-4ac3f9be558c,Will Oprah Winfrey win the 2028 Democratic presidential nomination?: This market will resolve to “Ye,Who will win the governorship in Kentucky?,0.331,0,2028-11-07T00:00:00.000Z,true,true,true
f06b41da-3900-44d0-82ea-f964cf319e2b,Will Oprah Winfrey win the 2028 Democratic presidential nomination?: This market will resolve to “Ye,Who will win the governorship in Kentucky?,0.415,0,2028-11-07T00:00:00.000Z,true,true,true
65f582fd-bc07-4db6-9296-e36a613360f3,Will Oprah Winfrey win the 2028 Democratic presidential nomination?: This market will resolve to “Ye,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
28fc92fe-efab-4ab8-9a3b-7a2d3d0551ac,Will Oprah Winfrey win the 2028 Democratic presidential nomination?: This market will resolve to “Ye,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
e4173d6b-72f6-45f5-a155-d6682a71ac78,Will Oprah Winfrey win the 2028 Democratic presidential nomination?: This market will resolve to “Ye,Who will win the next Polish general election?,0.316,0,2028-11-07T00:00:00.000Z,true,true,true
76d1ee03-7817-4dab-aeed-cb3768a54260,Will Oprah Winfrey win the 2028 Democratic presidential nomination?: This market will resolve to “Ye,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
3d9f4d36-63a6-4662-a449-7caa2c6a7975,Will Oprah Winfrey win the 2028 Democratic presidential nomination?: This market will resolve to “Ye,Who will win the next Polish general election?,0.316,0,2028-11-07T00:00:00.000Z,true,true,true
f36253ea-3b88-4295-ac97-f7c738d2f819,Will Person P win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” if,Who will win the governorship in Louisiana?,0.415,0,2028-11-07T00:00:00.000Z,true,true,true
7de1f7f0-2aaa-42cf-b916-843e16025d30,Will Person P win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” if,Who will win the governorship in Louisiana?,0.331,0,2028-11-07T00:00:00.000Z,true,true,true
01a465c6-4894-41e7-8c7a-2ecf54e42fef,Will Person P win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” if,Who will win the governorship in Kentucky?,0.331,0,2028-11-07T00:00:00.000Z,true,true,true
92869935-7c0d-4e2b-8b03-310fb124e941,Will Person P win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” if,Who will win the governorship in Kentucky?,0.415,0,2028-11-07T00:00:00.000Z,true,true,true
a04a534b-adbd-4de3-a106-1a53e214ba8b,Will Person P win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” if,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
87b7bd87-9149-4bf2-abd2-3b88db1f8145,Will Person P win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” if,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
3ee9607f-4ceb-4dd0-a9cd-545b4eb347cf,Will Person P win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” if,Who will win the next Polish general election?,0.316,0,2028-11-07T00:00:00.000Z,true,true,true
4a922482-3dd7-4fbf-a002-5edbe37b6c31,Will Person P win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” if,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
ba9c8fcd-8f55-45b9-a611-8ed1180f74bf,Will Person P win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” if,Who will win the next Polish general election?,0.316,0,2028-11-07T00:00:00.000Z,true,true,true
669d9fb2-24cc-4f65-83d8-da3b27d3d8d2,Will Person S win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” if,Who will win the governorship in Louisiana?,0.415,0,2028-11-07T00:00:00.000Z,true,true,true
04df6716-1df2-49e6-8a24-34f55d8e8a56,Will Person S win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” if,Who will win the governorship in Louisiana?,0.331,0,2028-11-07T00:00:00.000Z,true,true,true
413de6d7-4b4d-47fd-b40c-08860bea3677,Will Person S win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” if,Who will win the governorship in Kentucky?,0.331,0,2028-11-07T00:00:00.000Z,true,true,true
1645fba1-6f31-48b4-898b-088d0dd8e1bd,Will Person S win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” if,Who will win the governorship in Kentucky?,0.415,0,2028-11-07T00:00:00.000Z,true,true,true
e9d85477-488c-45fb-85eb-12373b5d088f,Will Person S win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” if,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
e1e4f504-3d58-44b0-9cc8-767137587165,Will Person S win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” if,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
30a4c03a-f83d-4091-ae48-753523c5699e,Will Person S win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” if,Who will win the next Polish general election?,0.316,0,2028-11-07T00:00:00.000Z,true,true,true
e71e59d3-64d1-4153-8fe6-ff34e184af6d,Will Person S win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” if,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
c58c9477-6a52-4ab9-aa84-4838db060aec,Will Person S win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” if,Who will win the next Polish general election?,0.316,0,2028-11-07T00:00:00.000Z,true,true,true
b3ce5b67-3f05-4359-ab8e-b09b0a91d7c7,Will Person AB win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the governorship in Louisiana?,0.415,0,2028-11-07T00:00:00.000Z,true,true,true
ba8b361e-4a17-4ee5-bb9b-d890d518ceeb,Will Person AB win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the governorship in Louisiana?,0.331,0,2028-11-07T00:00:00.000Z,true,true,true
fb16af46-c3de-4196-85dd-6e6baddcfa18,Will Person AB win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the governorship in Kentucky?,0.331,0,2028-11-07T00:00:00.000Z,true,true,true
8bd34768-4c08-4f78-97f2-b73a77db7e4c,Will Person AB win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the governorship in Kentucky?,0.415,0,2028-11-07T00:00:00.000Z,true,true,true
c68bb3a2-d58f-40ff-9b82-f25ce33466a2,Will Person AB win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
29050d2f-5bf6-4369-ae93-557bb75072ce,Will Person AB win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
a10b310a-7a22-410f-a1a5-4212689ec3c8,Will Person AB win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.316,0,2028-11-07T00:00:00.000Z,true,true,true
130d73e6-e4be-4bae-bcc5-cccbe5980ff1,Will Person AB win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
67188dc5-75cd-4033-96d1-8c4dab04015f,Will Person AB win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.316,0,2028-11-07T00:00:00.000Z,true,true,true
ca3b9225-4b35-437e-b278-3d1cf51b94f5,Will Person BE win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the governorship in Louisiana?,0.417,0,2028-11-07T00:00:00.000Z,true,true,true
714b8667-dbcf-412a-adce-da59ddea7ffb,Will Person BE win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the governorship in Louisiana?,0.332,0,2028-11-07T00:00:00.000Z,true,true,true
6a5773e1-91f6-46f5-9a67-eadb0a6c4118,Will Person BE win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the governorship in Kentucky?,0.332,0,2028-11-07T00:00:00.000Z,true,true,true
2fabb6d0-4375-439f-834e-19c84620a73e,Will Person BE win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the governorship in Kentucky?,0.417,0,2028-11-07T00:00:00.000Z,true,true,true
2c4d1152-5580-4206-afaf-9e96f7336eca,Will Person BE win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
51f43ab2-40af-41ab-84ed-9bc8a9b70271,Will Person BE win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
0295e207-717e-4da4-a708-6b60a367b57a,Will Person BE win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.316,0,2028-11-07T00:00:00.000Z,true,true,true
4bebf2ef-460f-430b-8bb6-929d8f1817f9,Will Person BE win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
efa2adf4-4208-4abf-bb2e-ac1d36e6c40c,Will Person BE win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.316,0,2028-11-07T00:00:00.000Z,true,true,true
429cad9f-ca63-440a-95d1-8a0a9ac5bbaf,Will Person BJ win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the governorship in Louisiana?,0.415,0,2028-11-07T00:00:00.000Z,true,true,true
9f235e90-3dd0-424d-a084-12c58c0ffbf1,Will Person BJ win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the governorship in Louisiana?,0.331,0,2028-11-07T00:00:00.000Z,true,true,true
afcad5fd-c397-4122-bd9a-058ce09af441,Will Person BJ win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the governorship in Kentucky?,0.331,0,2028-11-07T00:00:00.000Z,true,true,true
bb3c16b4-1a74-403f-890b-739ca394c45c,Will Person BJ win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the governorship in Kentucky?,0.415,0,2028-11-07T00:00:00.000Z,true,true,true
7e938323-0fae-47ae-a57b-62b4bfe84ba5,Will Person BJ win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
6043e65d-6a43-4a62-8ccf-83af065abc15,Will Person BJ win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
11ec0839-0416-40ff-8372-a2a0fef65488,Will Person BJ win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.316,0,2028-11-07T00:00:00.000Z,true,true,true
ed215bd0-87f2-49e0-9030-3e6f3fd0cbb0,Will Person BJ win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
8779fc15-eb00-4156-a38f-55a4f0f25f1c,Will Person BJ win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.316,0,2028-11-07T00:00:00.000Z,true,true,true
1414d2ed-e9ab-42b9-b6ce-a81dd47eef61,Will Person CB win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the governorship in Louisiana?,0.415,0,2028-11-07T00:00:00.000Z,true,true,true
872a553c-133b-418b-b09e-59ac1fad7c72,Will Person CB win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the governorship in Louisiana?,0.331,0,2028-11-07T00:00:00.000Z,true,true,true
5c497ca1-da37-4dd6-8959-ebad8e2fd946,Will Person CB win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the governorship in Kentucky?,0.331,0,2028-11-07T00:00:00.000Z,true,true,true
3ba3e8f9-1fa4-4dc2-8cd7-247b58a12077,Will Person CB win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the governorship in Kentucky?,0.415,0,2028-11-07T00:00:00.000Z,true,true,true
f7fd1819-c73a-4df7-976e-6b234bdd1a85,Will Person CB win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
b567eabb-b738-4e48-bd8e-24cd2daac197,Will Person CB win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
063a99aa-3701-47c1-a6da-692cc8c930ae,Will Person CB win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.316,0,2028-11-07T00:00:00.000Z,true,true,true
2655bf6f-fe28-4e91-9e8e-1585dc3d84d2,Will Person CB win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
e65e199f-0a83-423f-8b2a-20bee56ae2c2,Will Person CB win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.316,0,2028-11-07T00:00:00.000Z,true,true,true
15a70589-d7f2-4306-9cff-2d5e52919451,Will Person CM win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the governorship in Louisiana?,0.415,0,2028-11-07T00:00:00.000Z,true,true,true
5b9a0af0-6b76-4bd0-9b1b-729b10872f81,Will Person CM win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the governorship in Louisiana?,0.331,0,2028-11-07T00:00:00.000Z,true,true,true
754b2e26-e252-4eca-9f3e-2912a35d72b8,Will Person CM win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the governorship in Kentucky?,0.331,0,2028-11-07T00:00:00.000Z,true,true,true
614bf81a-6ece-48be-ad4f-c8ca34137d61,Will Person CM win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the governorship in Kentucky?,0.415,0,2028-11-07T00:00:00.000Z,true,true,true
b26ac8e4-6f72-4c3d-a6c1-c7ed84ef4914,Will Person CM win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
561b8edb-66c6-4fd3-bd84-43c96d85af5f,Will Person CM win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
bdccd75a-b755-4020-af4e-d835357e2fa8,Will Person CM win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.316,0,2028-11-07T00:00:00.000Z,true,true,true
3845c094-4186-4e6e-aded-ccbf82a12cf7,Will Person CM win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.312,0,2028-11-07T00:00:00.000Z,true,true,true
622ca141-3074-4338-a311-b1cc0a371194,Will Person CM win the 2028 Democratic presidential nomination?: This market will resolve to “Yes” i,Who will win the next Polish general election?,0.316,0,2028-11-07T00:00:00.000Z,true,true,true
eeac7277-9cf9-4cd3-90f1-7e9643e7b7ee,Will another person win the 2028 Democratic presidential nomination?: This market will resolve to “Y,Who will win the governorship in Louisiana?,0.402,0,2028-11-07T00:00:00.000Z,true,true,true
0af4e08f-9257-4a22-a3b8-f6c6a7bdb0f7,Will another person win the 2028 Democratic presidential nomination?: This market will resolve to “Y,Who will win the governorship in Louisiana?,0.328,0,2028-11-07T00:00:00.000Z,true,true,true
c0baad11-6260-4a49-b8c7-ea3594b4683e,Will another person win the 2028 Democratic presidential nomination?: This market will resolve to “Y,Who will win the governorship in Kentucky?,0.328,0,2028-11-07T00:00:00.000Z,true,true,true
242141b6-9654-4ff8-8ddd-b728d9e63e94,Will another person win the 2028 Democratic presidential nomination?: This market will resolve to “Y,Who will win the governorship in Kentucky?,0.402,0,2028-11-07T00:00:00.000Z,true,true,true
7f225b95-50c6-44f8-b042-c708ac776346,Will another person win the 2028 Democratic presidential nomination?: This market will resolve to “Y,Who will win the next Polish general election?,0.315,0,2028-11-07T00:00:00.000Z,true,true,true
51d235ac-7e1c-4024-9718-f994ac012587,Will another person win the 2028 Democratic presidential nomination?: This market will resolve to “Y,Who will win the next Polish general election?,0.315,0,2028-11-07T00:00:00.000Z,true,true,true
a6d880e3-32f1-41cd-a0eb-987095d03349,Will another person win the 2028 Democratic presidential nomination?: This market will resolve to “Y,Who will win the next Polish general election?,0.32,0,2028-11-07T00:00:00.000Z,true,true,true
